Got telemetry 184,0.00,27.00,99856.15,95.98,19.00,0.00,0.00,,,,,
255/2202,0.00,29.00,100513.52,40.71,27.00,0.00,0.00,,,,,Got telemetry 2202,0.00,29.00,100513.52,40.71,27.00,0.00,0.00,,,,,
255/2203,0.00,29.00,100515.36,40.56,25.00,0.00,0.00,,,,,Got telemetry 2203,0.00,29.00,100515.36,40.56,25.00,0.00,0.00,,,,,
255/2204,0.00,29.00,100514.25,40.65,25.00,0.00,0.00,,,,,Got telemetry 2204,0.00,29.00,100514.25,40.65,25.00,0.00,0.00,,,,,
255/2205,0.00,25.00,99383.49,135.90,25.00,0.00,0.00,,,,,Got telemetry 2205,0.00,25.00,99383.49,135.90,25.00,0.00,0.00,,,,,
255/2206,0.00,25.00,99382.02,136.02,25.00,0.00,0.00,,,,,Got telemetry 2206,0.00,25.00,99382.02,136.02,25.00,0.00,0.00,,,,,
255/2207,0.00,25.00,99381.30,136.09,23.00,0.00,0.00,,,,,Got telemetry 2207,0.00,25.00,99381.30,136.09,23.00,0.00,0.00,,,,,
255/2208,0.00,25.00,99384.59,135.81,23.00,0.00,0.00,,,,,Got telemetry 2208,0.00,25.00,99384.59,135.81,23.00,0.00,0.00,,,,,
255/2209,0.00,29.00,100508.00,41.17,25.00,0.00,0.00,,,,,Got telemetry 2209,0.00,29.00,100508.00,41.17,25.00,0.00,0.00,,,,,
255/2210,0.00,29.00,100504.33,41.48,25.00,0.00,0.00,,,,,Got telemetry 2210,0.00,29.00,100504.33,41.48,25.00,0.00,0.00,,,,,
255/2211,0.00,26.00,99658.07,112.69,20.00,0.00,0.00,,,,,Got telemetry 2211,0.00,26.00,99658.07,112.69,20.00,0.00,0.00,,,,,
255/2212,0.00,26.00,99656.98,112.78,20.00,0.00,0.00,,,,,Got telemetry 2212,0.00,26.00,99656.98,112.78,20.00,0.00,0.00,,,,,
255/2213,0.00,26.00,99664.28,112.16,21.00,0.00,0.00,,,,,Got telemetry 2213,0.00,26.00,99664.28,112.16,21.00,0.00,0.00,,,,,
255/2214,0.00,26.00,99656.98,112.78,21.00,0.00,0.00,,,,,Got telemetry 2214,0.00,26.00,99656.98,112.78,21.00,0.00,0.00,,,,,
255/2215,0.00,28.00,100219.02,65.44,43.00,0.00,0.00,,,,,Got telemetry 2215,0.00,28.00,100219.02,65.44,43.00,0.00,0.00,,,,,
255/2216,0.00,28.00,100216.83,65.62,43.00,0.00,0.00,,,,,Got telemetry 2216,0.00,28.00,100216.83,65.62,43.00,0.00,0.00,,,,,
255/2217,0.00,31.00,101060.30,-5.04,36.00,0.00,0.00,,,,,Got telemetry 2217,0.00,31.00,101060.30,-5.04,36.00,0.00,0.00,,,,,
255/2218,0.00,31.00,101057.72,-4.82,36.00,0.00,0.00,,,,,Got telemetry 2218,0.00,31.00,101057.72,-4.82,36.00,0.00,0.00,,,,,
255/2219,0.00,28.00,100213.52,65.90,24.00,0.00,0.00,,,,,Got telemetry 2219,0.00,28.00,100213.52,65.90,24.00,0.00,0.00,,,,,
255/2220,0.00,28.00,100217.19,65.59,24.00,0.00,0.00,,,,,Got telemetry 2220,0.00,28.00,100217.19,65.59,24.00,0.00,0.00,,,,,
255/2221,0.00,29.00,100497.71,42.04,42.00,0.00,0.00,,,,,Got telemetry 2221,0.00,29.00,100497.71,42.04,42.00,0.00,0.00,,,,,
255/2222,0.00,29.00,100499.54,41.89,42.00,0.00,0.00,,,,,Got telemetry 2222,0.00,29.00,100499.54,41.89,42.00,0.00,0.00,,,,,
255/2224,0.00,29.00,100492.93,42.44,31.00,0.00,0.00,,,,,Got telemetry 2224,0.00,29.00,100492.93,42.44,31.00,0.00,0.00,,,,,
255/2225,0.00,26.25,99709.59,108.34,31.00,0.00,0.00,,,,,Got telemetry 2225,0.00,26.25,99709.59,108.34,31.00,0.00,0.00,,,,,
255/2226,0.00,26.25,99711.41,108.19,31.00,0.00,0.00,,,,,Got telemetry 2226,0.00,26.25,99711.41,108.19,31.00,0.00,0.00,,,,,
255/2229,0.00,27.00,99928.27,89.90,21.00,0.00,0.00,,,,,Got telemetry 2229,0.00,27.00,99928.27,89.90,21.00,0.00,0.00,,,,,
255/2230,0.00,27.00,99926.07,90.09,21.00,0.00,0.00,,,,,Got telemetry 2230,0.00,27.00,99926.07,90.09,21.00,0.00,0.00,,,,,
255/2231,0.00,27.00,99930.46,89.72,23.00,0.00,0.00,,,,,Got telemetry 2231,0.00,27.00,99930.46,89.72,23.00,0.00,0.00,,,,,
255/2233,0.00,26.21,99715.52,107.84,0.00,0.00,0.00,,,,,Got telemetry 2233,0.00,26.21,99715.52,107.84,0.00,0.00,0.00,,,,,
255/2234,0.00,26.20,99720.20,107.45,0.00,0.00,0.00,,,,,Got telemetry 2234,0.00,26.20,99720.20,107.45,0.00,0.00,0.00,,,,,
255/2235,0.00,27.00,99956.09,87.56,24.00,0.00,0.00,,,,,Got telemetry 2235,0.00,27.00,99956.09,87.56,24.00,0.00,0.00,,,,,
255/2236,0.00,27.00,99956.09,87.56,24.00,0.00,0.00,,,,,Got telemetry 2236,0.00,27.00,99956.09,87.56,24.00,0.00,0.00,,,,,
255/2237,0.00,26.18,99722.67,107.24,24.00,0.00,0.00,,,,,Got telemetry 2237,0.00,26.18,99722.67,107.24,24.00,0.00,0.00,,,,,
255/2238,0.00,26.17,99719.94,107.47,24.00,0.00,0.00,,,,,Got telemetry 2238,0.00,26.17,99719.94,107.47,24.00,0.00,0.00,,,,,
255/2239,0.00,29.00,100516.46,40.47,28.00,0.00,0.00,,,,,Got telemetry 2239,0.00,29.00,100516.46,40.47,28.00,0.00,0.00,,,,,
255/2240,0.00,29.00,100519.04,40.25,28.00,0.00,0.00,,,,,Got telemetry 2240,0.00,29.00,100519.04,40.25,28.00,0.00,0.00,,,,,
255/2241,0.00,27.00,99951.70,87.93,37.00,0.00,0.00,,,,,Got telemetry 2241,0.00,27.00,99951.70,87.93,37.00,0.00,0.00,,,,,
255/2242,0.00,27.00,99950.23,88.05,37.00,0.00,0.00,,,,,Got telemetry 2242,0.00,27.00,99950.23,88.05,37.00,0.00,0.00,,,,,
255/2243,0.00,29.00,100508.74,41.11,26.00,0.00,0.00,,,,,Got telemetry 2243,0.00,29.00,100508.74,41.11,26.00,0.00,0.00,,,,,
255/2244,0.00,29.00,100513.88,40.68,26.00,0.00,0.00,,,,,Got telemetry 2244,0.00,29.00,100513.88,40.68,26.00,0.00,0.00,,,,,
255/2245,0.00,27.00,99944.74,88.51,20.00,0.00,0.00,,,,,Got telemetry 2245,0.00,27.00,99944.74,88.51,20.00,0.00,0.00,,,,,
255/2246,0.00,27.00,99948.03,88.24,20.00,0.00,0.00,,,,,Got telemetry 2246,0.00,27.00,99948.03,88.24,20.00,0.00,0.00,,,,,
255/2247,0.00,29.00,100511.68,40.87,24.00,0.00,0.00,,,,,Got telemetry 2247,0.00,29.00,100511.68,40.87,24.00,0.00,0.00,,,,,
255/2248,0.00,29.00,100504.70,41.45,24.00,0.00,0.00,,,,,255/2333,0.00,26.29,99713.20,108.04,20.00,0.00,0.00,,,,,Got telemetry 2333,0.00,26.29,99713.20,108.04,20.00,0.00,0.00,,,,,
255/2334,0.00,26.29,99711.38,108.19,20.00,0.00,0.00,,,,,Got telemetry 2334,0.00,26.29,99711.38,108.19,20.00,0.00,0.00,,,,,
255/2335,0.00,27.00,99912.52,91.23,19.00,0.00,0.00,,,,,Got telemetry 2335,0.00,27.00,99912.52,91.23,19.00,0.00,0.00,,,,,
255/2336,0.00,27.00,99907.04,91.69,19.00,0.00,0.00,,,,,Got telemetry 2336,0.00,27.00,99907.04,91.69,19.00,0.00,0.00,,,,,
255/2337,0.00,26.00,99621.55,115.77,20.00,0.00,0.00,,,,,Got telemetry 2337,0.00,26.00,99621.55,115.77,20.00,0.00,0.00,,,,,
255/2338,0.00,26.00,99621.17,115.81,20.00,0.00,0.00,,,,,Got telemetry 2338,0.00,26.00,99621.17,115.81,20.00,0.00,0.00,,,,,
255/2339,0.00,27.00,99897.52,92.49,19.00,0.00,0.00,,,,,Got telemetry 2339,0.00,27.00,99897.52,92.49,19.00,0.00,0.00,,,,,
255/2340,0.00,27.00,99899.34,92.34,19.00,0.00,0.00,,,,,Got telemetry 2340,0.00,27.00,99899.34,92.34,19.00,0.00,0.00,,,,,
255/2341,0.00,27.00,99898.98,92.37,19.00,0.00,0.00,,,,,Got telemetry 2341,0.00,27.00,99898.98,92.37,19.00,0.00,0.00,,,,,
255/2342,0.00,27.00,99896.05,92.62,19.00,0.00,0.00,,,,,Got telemetry 2342,0.00,27.00,99896.05,92.62,19.00,0.00,0.00,,,,,
255/2343,0.00,26.00,99616.43,116.21,20.00,0.00,0.00,,,,,Got telemetry 2343,0.00,26.00,99616.43,116.21,20.00,0.00,0.00,,,,,
255/2344,0.00,26.00,99613.51,116.45,20.00,0.00,0.00,,,,,Got telemetry 2344,0.00,26.00,99613.51,116.45,20.00,0.00,0.00,,,,,
255/2345,0.00,26.00,99617.52,116.11,24.00,0.00,0.00,,,,,Got telemetry 2345,0.00,26.00,99617.52,116.11,24.00,0.00,0.00,,,,,
255/2346,0.00,26.00,99620.45,115.87,24.00,0.00,0.00,,,,,Got telemetry 2346,0.00,26.00,99620.45,115.87,24.00,0.00,0.00,,,,,
255/2347,0.00,26.00,99620.08,115.90,20.00,0.00,0.00,,,,,Got telemetry 2347,0.00,26.00,99620.08,115.90,20.00,0.00,0.00,,,,,
255/2348,0.00,26.00,99615.34,116.30,20.00,0.00,0.00,,,,,Got telemetry 2348,0.00,26.00,99615.34,116.30,20.00,0.00,0.00,,,,,
255/2349,0.00,26.00,99619.71,115.93,20.00,0.00,0.00,,,,,Got telemetry 2349,0.00,26.00,99619.71,115.93,20.00,0.00,0.00,,,,,
255/2350,0.00,26.00,99617.89,116.08,20.00,0.00,0.00,,,,,Got telemetry 2350,0.00,26.00,99617.89,116.08,20.00,0.00,0.00,,,,,
255/2351,0.00,27.00,99896.41,92.59,19.00,0.00,0.00,,,,,Got telemetry 2351,0.00,27.00,99896.41,92.59,19.00,0.00,0.00,,,,,
255/2352,0.00,27.00,99895.32,92.68,19.00,0.00,0.00,,,,,Got telemetry 2352,0.00,27.00,99895.32,92.68,19.00,0.00,0.00,,,,,
255/2353,0.00,27.00,99895.32,92.68,24.00,0.00,0.00,,,,,Got telemetry 2353,0.00,27.00,99895.32,92.68,24.00,0.00,0.00,,,,,
255/2354,0.00,27.00,99891.30,93.02,24.00,0.00,0.00,,,,,Got telemetry 2354,0.00,27.00,99891.30,93.02,24.00,0.00,0.00,,,,,
255/2355,0.00,27.00,99889.83,93.14,19.00,0.00,0.00,,,,,Got telemetry 2355,0.00,27.00,99889.83,93.14,19.00,0.00,0.00,,,,,
255/2356,0.00,27.00,99888.37,93.26,19.00,0.00,0.00,,,,,Got telemetry 2356,0.00,27.00,99888.37,93.26,19.00,0.00,0.00,,,,,
255/2357,0.00,27.00,99893.13,92.86,19.00,0.00,0.00,,,,,Got telemetry 2357,0.00,27.00,99893.13,92.86,19.00,0.00,0.00,,,,,
255/2358,0.00,27.00,99890.56,93.08,19.00,0.00,0.00,,,,,Got telemetry 2358,0.00,27.00,99890.56,93.08,19.00,0.00,0.00,,,,,
255/2359,0.00,26.00,99605.84,117.10,20.00,0.00,0.00,,,,,Got telemetry 2359,0.00,26.00,99605.84,117.10,20.00,0.00,0.00,,,,,
255/2360,0.00,26.00,99605.84,117.10,20.00,0.00,0.00,,,,,Got telemetry 2360,0.00,26.00,99605.84,117.10,20.00,0.00,0.00,,,,,
255/2361,0.00,28.00,100164.72,70.00,19.00,0.00,0.00,,,,,Got telemetry 2361,0.00,28.00,100164.72,70.00,19.00,0.00,0.00,,,,,
255/2362,0.00,28.00,100163.99,70.06,19.00,0.00,0.00,,,,,Got telemetry 2362,0.00,28.00,100163.99,70.06,19.00,0.00,0.00,,,,,
255/2363,0.00,26.00,99603.28,117.32,38.00,0.00,0.00,,,,,Got telemetry 2363,0.00,26.00,99603.28,117.32,38.00,0.00,0.00,,,,,
255/2364,0.00,26.00,99593.78,118.12,38.00,0.00,0.00,,,,,Got telemetry 2364,0.00,26.00,99593.78,118.12,38.00,0.00,0.00,,,,,
255/2365,0.00,26.00,99598.52,117.72,20.00,0.00,0.00,,,,,Got telemetry 2365,0.00,26.00,99598.52,117.72,20.00,0.00,0.00,,,,,
255/2366,0.00,26.00,99595.61,117.96,20.00,0.00,0.00,,,,,Got telemetry 2366,0.00,26.00,99595.61,117.96,20.00,0.00,0.00,,,,,
255/2367,0.00,27.00,99881.04,93.88,19.00,0.00,0.00,,,,,Got telemetry 2367,0.00,27.00,99881.04,93.88,19.00,0.00,0.00,,,,,
255/2368,0.00,27.00,99883.24,93.70,19.00,0.00,0.00,,,,,Got telemetry 2368,0.00,27.00,99883.24,93.70,19.00,0.00,0.00,,,,,
255/2369,0.00,27.00,99894.23,92.77,19.00,0.00,0.00,,,,,Got telemetry 2369,0.00,27.00,99894.23,92.77,19.00,0.00,0.00,,,,,
255/2370,0.00,27.00,99900.45,92.25,19.00,0.00,0.00,,,,,Got telemetry 2370,0.00,27.00,99900.45,92.25,19.00,0.00,0.00,,,,,
255/2371,0.00,27.00,99904.10,91.94,19.00,0.00,0.00,,,,,Got telemetry 2371,0.00,27.00,99904.10,91.94,19.00,0.00,0.00,,,,,
255/2372,0.00,27.00,99905.20,91.85,19.00,0.00,0.00,,,,,Got telemetry 2372,0.00,27.00,99905.20,91.85,19.00,0.00,0.00,,,,,
255/2373,0.00,27.00,99906.30,91.75,19.00,0.00,0.00,,,,,Got telemetry 2373,0.00,27.00,99906.30,91.75,19.00,0.00,0.00,,,,,
255/2374,0.00,27.00,99901.91,92.12,19.00,0.00,0.00,,,,,Got telemetry 2374,0.00,27.00,99901.91,92.12,19.00,0.00,0.00,,,,,
255/2375,0.00,26.00,99615.34,116.30,20.00,0.00,0.00,,,,,Got telemetry 2375,0.00,26.00,99615.34,116.30,20.00,0.00,0.00,,,,,
255/2376,0.00,26.00,99617.16,116.15,20.00,0.00,0.00,,,,,Got telemetry 2376,0.00,26.00,99617.16,116.15,20.00,0.00,0.00,,,,,
255/2377,0.00,27.00,99892.76,92.89,19.00,0.00,0.00,,,,,Got telemetry 2377,0.00,27.00,99892.76,92.89,19.00,0.00,0.00,,,,,
255/2378,0.00,27.00,99891.30,93.02,19.00,0.00,0.00,,,,,Got telemetry 2378,0.00,27.00,99891.30,93.02,19.00,0.00,0.00,,,,,
255/2379,0.00,27.00,99894.23,92.77,19.00,0.00,0.00,,,,,Got telemetry 2379,0.00,27.00,99894.23,92.77,19.00,0.00,0.00,,,,,
255/2380,0.00,27.00,99893.86,92.80,19.00,0.00,0.00,,,,,Got telemetry 2380,0.00,27.00,99893.86,92.80,19.00,0.00,0.00,,,,,
255/2381,0.00,29.00,100449.55,46.08,24.00,0.00,0.00,,,,,Got telemetry 2381,0.00,29.00,100449.55,46.08,24.00,0.00,0.00,,,,,
255/2382,0.00,29.00,100451.02,45.95,24.00,0.00,0.00,,,,,255/2388,0.00,26.00,99591.95,118.27,20.00,0.00,0.00,,,,,Got telemetry 2388,0.00,26.00,99591.95,118.27,20.00,0.00,0.00,,,,,
255/2389,0.00,26.44,99706.96,108.56,20.00,0.00,0.00,,,,,Got telemetry 2389,0.00,26.44,99706.96,108.56,20.00,0.00,0.00,,,,,
255/2390,0.00,26.45,99710.78,108.24,20.00,0.00,0.00,,,,,Got telemetry 2390,0.00,26.45,99710.78,108.24,20.00,0.00,0.00,,,,,
255/2391,0.00,28.00,100147.86,71.42,19.00,0.00,0.00,,,,,Got telemetry 2391,0.00,28.00,100147.86,71.42,19.00,0.00,0.00,,,,,
255/2392,0.00,28.00,100146.39,71.54,19.00,0.00,0.00,,,,,Got telemetry 2392,0.00,28.00,100146.39,71.54,19.00,0.00,0.00,,,,,
255/2393,0.00,26.00,99580.99,119.20,20.00,0.00,0.00,,,,,Got telemetry 2393,0.00,26.00,99580.99,119.20,20.00,0.00,0.00,,,,,
255/2394,0.00,26.00,99582.09,119.11,20.00,0.00,0.00,,,,,Got telemetry 2394,0.00,26.00,99582.09,119.11,20.00,0.00,0.00,,,,,
255/2489,0.00,26.00,99549.22,121.89,20.00,0.00,0.00,,,,,Got telemetry 2489,0.00,26.00,99549.22,121.89,20.00,0.00,0.00,,,,,
255/2490,0.00,26.00,99546.30,122.13,20.00,0.00,0.00,,,,,Got telemetry 2490,0.00,26.00,99546.30,122.13,20.00,0.00,0.00,,,,,
255/2491,0.00,26.00,99548.12,121.98,20.00,0.00,0.00,,,,,Got telemetry 2491,0.00,26.00,99548.12,121.98,20.00,0.00,0.00,,,,,
255/2492,0.00,26.00,99548.85,121.92,20.00,0.00,0.00,,,,,Got telemetry 2492,0.00,26.00,99548.85,121.92,20.00,0.00,0.00,,,,,
255/2493,0.00,26.00,99548.12,121.98,20.00,0.00,0.00,,,,,Got telemetry 2493,0.00,26.00,99548.12,121.98,20.00,0.00,0.00,,,,,
255/2494,0.00,26.00,99547.02,122.07,20.00,0.00,0.00,,,,,Got telemetry 2494,0.00,26.00,99547.02,122.07,20.00,0.00,0.00,,,,,
255/2495,0.00,27.00,99831.26,98.08,35.00,0.00,0.00,,,,,Got telemetry 2495,0.00,27.00,99831.26,98.08,35.00,0.00,0.00,,,,,
255/2496,0.00,27.00,99834.55,97.80,35.00,0.00,0.00,,,,,Got telemetry 2496,0.00,27.00,99834.55,97.80,35.00,0.00,0.00,,,,,
255/2497,0.00,26.00,99552.50,121.61,20.00,0.00,0.00,,,,,Got telemetry 2497,0.00,26.00,99552.50,121.61,20.00,0.00,0.00,,,,,
255/2498,0.00,26.00,99553.96,121.48,20.00,0.00,0.00,,,,,Got telemetry 2498,0.00,26.00,99553.96,121.48,20.00,0.00,0.00,,,,,
255/2499,0.00,27.00,99833.09,97.92,19.00,0.00,0.00,,,,,Got telemetry 2499,0.00,27.00,99833.09,97.92,19.00,0.00,0.00,,,,,
255/2500,0.00,27.00,99836.02,97.68,19.00,0.00,0.00,,,,,Got telemetry 2500,0.00,27.00,99836.02,97.68,19.00,0.00,0.00,,,,,
255/2501,0.00,26.00,99557.25,121.21,20.00,0.00,0.00,,,,,Got telemetry 2501,0.00,26.00,99557.25,121.21,20.00,0.00,0.00,,,,,
255/2502,0.00,26.00,99559.80,120.99,20.00,0.00,0.00,,,,,Got telemetry 2502,0.00,26.00,99559.80,120.99,20.00,0.00,0.00,,,,,
255/2503,0.00,26.00,99559.80,120.99,20.00,0.00,0.00,,,,,Got telemetry 2503,0.00,26.00,99559.80,120.99,20.00,0.00,0.00,,,,,
255/2504,0.00,26.00,99563.46,120.68,20.00,0.00,0.00,,,,,Got telemetry 2504,0.00,26.00,99563.46,120.68,20.00,0.00,0.00,,,,,
255/2505,0.00,26.00,99560.17,120.96,27.00,0.00,0.00,,,,,Got telemetry 2505,0.00,26.00,99560.17,120.96,27.00,0.00,0.00,,,,,
255/2506,0.00,26.00,99567.48,120.34,27.00,0.00,0.00,,,,,Got telemetry 2506,0.00,26.00,99567.48,120.34,27.00,0.00,0.00,,,,,
255/2507,0.00,27.00,99844.07,97.00,19.00,0.00,0.00,,,,,Got telemetry 2507,0.00,27.00,99844.07,97.00,19.00,0.00,0.00,,,,,
255/2508,0.00,27.00,99845.54,96.87,19.00,0.00,0.00,,,,,Got telemetry 2508,0.00,27.00,99845.54,96.87,19.00,0.00,0.00,,,,,
255/2509,0.00,26.00,99561.63,120.84,20.00,0.00,0.00,,,,,255/2689,0.00,26.00,99627.02,115.31,20.00,0.00,0.00,,,,,Got telemetry 2689,0.00,26.00,99627.02,115.31,20.00,0.00,0.00,,,,,
255/2690,0.00,26.00,99627.02,115.31,20.00,0.00,0.00,,,,,Got telemetry 2690,0.00,26.00,99627.02,115.31,20.00,0.00,0.00,,,,,
255/2691,0.00,26.00,99638.71,114.33,20.00,0.00,0.00,,,,,Got telemetry 2691,0.00,26.00,99638.71,114.33,20.00,0.00,0.00,,,,,
255/2692,0.00,26.00,99652.22,113.18,20.00,0.00,0.00,,,,,Got telemetry 2692,0.00,26.00,99652.22,113.18,20.00,0.00,0.00,,,,,
255/2693,0.00,26.00,99655.88,112.88,20.00,0.00,0.00,,,,,Got telemetry 2693,0.00,26.00,99655.88,112.88,20.00,0.00,0.00,,,,,
255/2694,0.00,26.00,99653.32,113.09,20.00,0.00,0.00,,,,,Got telemetry 2694,0.00,26.00,99653.32,113.09,20.00,0.00,0.00,,,,,
255/2695,0.00,26.00,99651.86,113.21,20.00,0.00,0.00,,,,,Got telemetry 2695,0.00,26.00,99651.86,113.21,20.00,0.00,0.00,,,,,
255/2696,0.00,26.00,99654.05,113.03,20.00,0.00,0.00,,,,,Got telemetry 2696,0.00,26.00,99654.05,113.03,20.00,0.00,0.00,,,,,
255/2697,0.00,26.00,99648.20,113.52,20.00,0.00,0.00,,,,,Got telemetry 2697,0.00,26.00,99648.20,113.52,20.00,0.00,0.00,,,,,
255/2698,0.00,26.00,99643.09,113.96,20.00,0.00,0.00,,,,,Got telemetry 2698,0.00,26.00,99643.09,113.96,20.00,0.00,0.00,,,,,
255/2699,0.00,27.00,99921.68,90.46,19.00,0.00,0.00,,,,,Got telemetry 2699,0.00,27.00,99921.68,90.46,19.00,0.00,0.00,,,,,
255/2700,0.00,27.00,99917.28,90.83,19.00,0.00,0.00,,,,,Got telemetry 2700,0.00,27.00,99917.28,90.83,19.00,0.00,0.00,,,,,
255/2701,0.00,26.00,99634.70,114.66,39.00,0.00,0.00,,,,,Got telemetry 2701,0.00,26.00,99634.70,114.66,39.00,0.00,0.00,,,,,
255/2702,0.00,26.00,99629.22,115.13,39.00,0.00,0.00,,,,,Got telemetry 2702,0.00,26.00,99629.22,115.13,39.00,0.00,0.00,,,,,
255/2703,0.00,26.00,99631.41,114.94,34.00,0.00,0.00,,,,,Got telemetry 2703,0.00,26.00,99631.41,114.94,34.00,0.00,0.00,,,,,
255/2704,0.00,26.00,99632.49,114.85,34.00,0.00,0.00,,,,,255/2715,0.00,27.00,99935.23,89.32,19.00,0.00,0.00,,,,,Got telemetry 2715,0.00,27.00,99935.23,89.32,19.00,0.00,0.00,,,,,
255/2716,0.00,27.00,99938.52,89.04,19.00,0.00,0.00,,,,,Got telemetry 2716,0.00,27.00,99938.52,89.04,19.00,0.00,0.00,,,,,
255/2717,0.00,26.00,99662.82,112.29,20.00,0.00,0.00,,,,,Got telemetry 2717,0.00,26.00,99662.82,112.29,20.00,0.00,0.00,,,,,
255/2718,0.00,26.00,99660.98,112.44,20.00,0.00,0.00,,,,,255/2731,0.00,26.00,99655.52,112.91,20.00,0.00,0.00,,,,,Got telemetry 2731,0.00,26.00,99655.52,112.91,20.00,0.00,0.00,,,,,
255/2732,0.00,26.00,99654.78,112.97,20.00,0.00,0.00,,,,,Got telemetry 2732,0.00,26.00,99654.78,112.97,20.00,0.00,0.00,,,,,
255/2733,0.00,26.00,99671.22,111.58,20.00,0.00,0.00,,,,,Got telemetry 2733,0.00,26.00,99671.22,111.58,20.00,0.00,0.00,,,,,
255/2734,0.00,26.00,99670.13,111.67,20.00,0.00,0.00,,,,,Got telemetry 2734,0.00,26.00,99670.13,111.67,20.00,0.00,0.00,,,,,
255/2735,0.00,27.00,99956.45,87.53,19.00,0.00,0.00,,,,,Got telemetry 2735,0.00,27.00,99956.45,87.53,19.00,0.00,0.00,,,,,
255/2736,0.00,27.00,99954.99,87.65,19.00,0.00,0.00,,,,,Got telemetry 2736,0.00,27.00,99954.99,87.65,19.00,0.00,0.00,,,,,
255/2737,0.00,26.00,99670.48,111.64,20.00,0.00,0.00,,,,,Got telemetry 2737,0.00,26.00,99670.48,111.64,20.00,0.00,0.00,,,,,
255/2738,0.00,26.00,99672.68,111.46,20.00,0.00,0.00,,,,,255/2754,0.00,27.00,99956.09,87.56,19.00,0.00,0.00,,,,,Got telemetry 2754,0.00,27.00,99956.09,87.56,19.00,0.00,0.00,,,,,
255/2755,0.00,26.00,99681.80,110.69,94.00,0.00,0.00,,,,,Got telemetry 2755,0.00,26.00,99681.80,110.69,94.00,0.00,0.00,,,,,
255/2756,0.00,26.00,99686.56,110.29,94.00,0.00,0.00,,,,,Got telemetry 2756,0.00,26.00,99686.56,110.29,94.00,0.00,0.00,,,,,
255/2757,0.00,26.00,99692.04,109.82,20.00,0.00,0.00,,,,,255/2806,0.00,26.00,99640.54,114.17,20.00,0.00,0.00,,,,,Got telemetry 2806,0.00,26.00,99640.54,114.17,20.00,0.00,0.00,,,,,
255/2807,0.00,26.00,99642.73,113.99,20.00,0.00,0.00,,,,,Got telemetry 2807,0.00,26.00,99642.73,113.99,20.00,0.00,0.00,,,,,
255/2808,0.00,26.00,99644.92,113.80,20.00,0.00,0.00,,,,,255/2822,0.00,26.00,99646.75,113.65,20.00,0.00,0.00,,,,,Got telemetry 2822,0.00,26.00,99646.75,113.65,20.00,0.00,0.00,,,,,
255/2823,0.00,26.00,99642.73,113.99,20.00,0.00,0.00,,,,,Got telemetry 2823,0.00,26.00,99642.73,113.99,20.00,0.00,0.00,,,,,
255/2824,0.00,26.00,99639.44,114.27,20.00,0.00,0.00,,,,,Got telemetry 2824,0.00,26.00,99639.44,114.27,20.00,0.00,0.00,,,,,
255/2825,0.00,26.00,99641.64,114.08,20.00,0.00,0.00,,,,,Got telemetry 2825,0.00,26.00,99641.64,114.08,20.00,0.00,0.00,,,,,
255/2826,0.00,26.00,99639.08,114.29,20.00,0.00,0.00,,,,,Got telemetry 2826,0.00,26.00,99639.08,114.29,20.00,0.00,0.00,,,,,
255/2827,0.00,26.00,99638.34,114.35,20.00,0.00,0.00,,,,,Got telemetry 2827,0.00,26.00,99638.34,114.35,20.00,0.00,0.00,,,,,
255/2828,0.00,26.00,99637.25,114.45,20.00,0.00,0.00,,,,,Got telemetry 2828,0.00,26.00,99637.25,114.45,20.00,0.00,0.00,,,,,
255/2829,0.00,26.00,99635.06,114.63,20.00,0.00,0.00,,,,,Got telemetry 2829,0.00,26.00,99635.06,114.63,20.00,0.00,0.00,,,,,
255/2830,0.00,26.00,99640.16,114.20,20.00,0.00,0.00,,,,,Got telemetry 2830,0.00,26.00,99640.16,114.20,20.00,0.00,0.00,,,,,
255/2831,0.00,26.00,99643.82,113.89,20.00,0.00,0.00,,,,,Got telemetry 2831,0.00,26.00,99643.82,113.89,20.00,0.00,0.00,,,,,
255/2832,0.00,26.00,99642.00,114.05,20.00,0.00,0.00,,,,,Got telemetry 2832,0.00,26.00,99642.00,114.05,20.00,0.00,0.00,,,,,
255/2833,0.00,26.00,99643.82,113.89,20.00,0.00,0.00,,,,,Got telemetry 2833,0.00,26.00,99643.82,113.89,20.00,0.00,0.00,,,,,
255/2834,0.00,26.00,99645.65,113.74,20.00,0.00,0.00,,,,,Got telemetry 2834,0.00,26.00,99645.65,113.74,20.00,0.00,0.00,,,,,
255/2835,0.00,26.00,99639.44,114.27,24.00,0.00,0.00,,,,,Got telemetry 2835,0.00,26.00,99639.44,114.27,24.00,0.00,0.00,,,,,
255/2836,0.00,26.00,99636.16,114.54,24.00,0.00,0.00,,,,,Got telemetry 2836,0.00,26.00,99636.16,114.54,24.00,0.00,0.00,,,,,
255/2837,0.00,26.00,99631.77,114.91,31.00,0.00,0.00,,,,,Got telemetry 2837,0.00,26.00,99631.77,114.91,31.00,0.00,0.00,,,,,
255/2838,0.00,26.00,99630.68,115.00,31.00,0.00,0.00,,,,,Got telemetry 2838,0.00,26.00,99630.68,115.00,31.00,0.00,0.00,,,,,
255/2839,0.00,26.00,99632.13,114.88,20.00,0.00,0.00,,,,,Got telemetry 2839,0.00,26.00,99632.13,114.88,20.00,0.00,0.00,,,,,
